9/28/2017 3:29:35 PM,name,dev,LeftHandPosition,(737.4, 4.8, 758.6),time,26.31165,angle,(-0.6, 0.2, -0.8)
9/28/2017 3:29:35 PM,name,dev,LeftHandPosition,(737.4, 4.8, 758.6),time,27.31728,angle,(-0.6, 0.1, -0.8)
9/28/2017 3:29:35 PM,name,dev,LeftHandPosition,(699.5, 8.0, 759.3),time,28.32261,angle,(-0.7, 0.2, -0.7)
9/28/2017 3:29:35 PM,name,dev,LeftHandPosition,(528.2, 17.5, 747.8),time,29.3282,angle,(-0.6, 0.2, -0.8)
9/28/2017 3:29:35 PM,name,dev,teleport,time,21.57553
9/28/2017 3:29:35 PM,name,dev,teleport,time,22.24517
9/28/2017 3:29:35 PM,name,dev,teleport,time,23.70937
9/28/2017 3:29:35 PM,name,dev,teleport,time,24.0998
9/28/2017 3:29:35 PM,name,dev,teleport,time,24.65852
9/28/2017 3:29:35 PM,name,dev,teleport,time,28.188
9/28/2017 3:29:35 PM,name,dev,teleport,time,28.55739
9/28/2017 3:29:35 PM,name,dev,teleport,time,28.99407
9/28/2017 3:29:35 PM,name,dev,teleport,time,29.36167
9/28/2017 3:29:35 PM,name,dev,teleport,time,29.81989
9/28/2017 3:29:44 PM,name,dev,HeadPosition,(434.9, 28.9, 745.5),time,30.3333,angle,(-1.0, 0.1, -0.1)
9/28/2017 3:29:44 PM,name,dev,HeadPosition,(434.4, 30.7, 745.8),time,31.3385,angle,(-1.0, 0.0, 0.0)
9/28/2017 3:29:44 PM,name,dev,HeadPosition,(369.7, 27.8, 741.8),time,32.34326,angle,(-1.0, 0.0, -0.1)
9/28/2017 3:29:44 PM,name,dev,HeadPosition,(366.4, 27.5, 741.4),time,33.34948,angle,(-1.0, -0.3, 0.0)
9/28/2017 3:29:44 PM,name,dev,HeadPosition,(364.7, 27.1, 740.7),time,34.35945,angle,(-0.9, -0.5, -0.1)
9/28/2017 3:29:44 PM,name,dev,HeadPosition,(364.9, 27.1, 740.7),time,35.37112,angle,(0.8, -0.1, 0.6)
9/28/2017 3:29:44 PM,name,dev,HeadPosition,(364.9, 27.1, 740.7),time,36.3761,angle,(0.9, -0.1, 0.4)
9/28/2017 3:29:44 PM,name,dev,HeadPosition,(364.9, 27.1, 740.7),time,37.38142,angle,(0.9, -0.1, 0.5)
9/28/2017 3:29:45 PM,name,dev,HeadPosition,(456.4, 28.3, 920.2),time,38.38592,angle,(0.3, -0.1, 0.9)
9/28/2017 3:29:45 PM,name,dev,HeadPosition,(471.7, 28.5, 925.5),time,39.39127,angle,(0.4, -0.1, 0.9)
9/28/2017 3:29:45 PM,name,dev,RightHandPosition,(435.0, 28.9, 745.8),time,30.3333,angle,(-1.0, 0.2, -0.1)
9/28/2017 3:29:45 PM,name,dev,RightHandPosition,(434.4, 30.6, 746.1),time,31.3385,angle,(-1.0, -0.1, -0.1)
9/28/2017 3:29:45 PM,name,dev,RightHandPosition,(369.8, 27.7, 742.0),time,32.34326,angle,(-1.0, -0.1, -0.1)
9/28/2017 3:29:45 PM,name,dev,RightHandPosition,(366.4, 27.4, 741.6),time,33.34948,angle,(-0.9, -0.4, -0.2)
9/28/2017 3:29:45 PM,name,dev,RightHandPosition,(364.8, 27.0, 741.0),time,34.35945,angle,(-0.6, -0.7, -0.4)
9/28/2017 3:29:45 PM,name,dev,RightHandPosition,(365.1, 26.7, 741.1),time,35.37112,angle,(0.3, 0.4, 0.9)
9/28/2017 3:29:45 PM,name,dev,RightHandPosition,(365.1, 26.7, 741.0),time,36.3761,angle,(0.3, 0.5, 0.8)
9/28/2017 3:29:45 PM,name,dev,RightHandPosition,(365.1, 26.7, 741.0),time,37.38142,angle,(0.3, 0.5, 0.8)
9/28/2017 3:29:45 PM,name,dev,RightHandPosition,(456.6, 27.9, 920.5),time,38.38592,angle,(0.5, 0.0, 0.9)
9/28/2017 3:29:45 PM,name,dev,RightHandPosition,(472.1, 28.1, 925.7),time,39.39127,angle,(1.0, 0.0, 0.2)
9/28/2017 3:29:45 PM,name,dev,LeftHandPosition,(434.6, 28.7, 745.3),time,30.3333,angle,(-0.6, 0.2, -0.7)
9/28/2017 3:29:45 PM,name,dev,LeftHandPosition,(434.1, 30.5, 745.5),time,31.3385,angle,(-0.6, 0.2, -0.7)
9/28/2017 3:29:45 PM,name,dev,LeftHandPosition,(369.5, 27.5, 741.5),time,32.34326,angle,(-0.7, 0.2, -0.7)
9/28/2017 3:29:45 PM,name,dev,LeftHandPosition,(366.1, 27.3, 741.1),time,33.34948,angle,(-0.6, 0.2, -0.8)
9/28/2017 3:29:45 PM,name,dev,LeftHandPosition,(364.5, 27.0, 740.5),time,34.35945,angle,(-0.4, 0.4, -0.8)
9/28/2017 3:29:45 PM,name,dev,LeftHandPosition,(365.0, 26.9, 740.9),time,35.37112,angle,(0.9, 0.1, -0.3)
9/28/2017 3:29:45 PM,name,dev,LeftHandPosition,(365.0, 26.9, 740.9),time,36.3761,angle,(1.0, 0.2, -0.2)
9/28/2017 3:29:45 PM,name,dev,LeftHandPosition,(365.0, 26.9, 740.9),time,37.38142,angle,(1.0, 0.1, -0.2)
9/28/2017 3:29:45 PM,name,dev,LeftHandPosition,(456.1, 28.1, 920.4),time,38.38592,angle,(-0.2, 0.5, 0.8)
9/28/2017 3:29:45 PM,name,dev,LeftHandPosition,(471.5, 28.3, 925.7),time,39.39127,angle,(-0.2, 0.6, 0.7)
9/28/2017 3:29:45 PM,name,dev,teleport,time,30.5456
9/28/2017 3:29:45 PM,name,dev,teleport,time,31.6395
9/28/2017 3:29:45 PM,name,dev,teleport,time,32.08697
9/28/2017 3:29:45 PM,name,dev,teleport,time,33.02548
9/28/2017 3:29:45 PM,name,dev,teleport,time,34.29881
9/28/2017 3:29:45 PM,name,dev,teleport,time,38.33122
9/28/2017 3:29:45 PM,name,dev,teleport,time,38.9556
9/28/2017 3:29:54 PM,name,dev,HeadPosition,(471.6, 28.5, 925.4),time,40.39734,angle,(-0.6, 0.0, -0.8)
9/28/2017 3:29:54 PM,name,dev,HeadPosition,(471.8, 28.5, 925.4),time,41.40244,angle,(-0.4, 0.0, -0.9)
9/28/2017 3:29:54 PM,name,dev,HeadPosition,(306.2, 24.6, 319.7),time,42.40766,angle,(-0.4, 0.0, -0.9)
9/28/2017 3:29:54 PM,name,dev,HeadPosition,(303.6, 29.3, 314.1),time,43.41382,angle,(-0.4, 0.1, -0.9)
9/28/2017 3:29:54 PM,name,dev,HeadPosition,(300.2, 34.3, 304.5),time,44.419,angle,(-0.4, -0.1, -0.9)
9/28/2017 3:29:54 PM,name,dev,HeadPosition,(300.2, 34.3, 304.6),time,45.4241,angle,(-1.0, -0.1, 0.1)
9/28/2017 3:29:55 PM,name,dev,HeadPosition,(300.3, 34.3, 304.7),time,46.42896,angle,(0.3, -0.1, 1.0)
9/28/2017 3:29:55 PM,name,dev,HeadPosition,(349.3, 18.5, 501.2),time,47.43462,angle,(0.1, 0.1, 1.0)
9/28/2017 3:29:55 PM,name,dev,HeadPosition,(351.3, 24.2, 509.2),time,48.43933,angle,(0.1, 0.0, 1.0)
9/28/2017 3:29:55 PM,name,dev,HeadPosition,(351.9, 26.1, 511.7),time,49.4452,angle,(0.1, -0.2, 1.0)
9/28/2017 3:29:55 PM,name,dev,RightHandPosition,(471.5, 28.3, 925.7),time,40.39734,angle,(-0.7, 0.7, -0.1)
9/28/2017 3:29:55 PM,name,dev,RightHandPosition,(471.6, 28.3, 925.5),time,41.40244,angle,(-0.3, 0.0, -1.0)
9/28/2017 3:29:55 PM,name,dev,RightHandPosition,(305.9, 24.4, 319.8),time,42.40766,angle,(-0.3, 0.0, -1.0)
9/28/2017 3:29:55 PM,name,dev,RightHandPosition,(303.3, 29.2, 314.2),time,43.41382,angle,(-0.3, 0.3, -0.9)
9/28/2017 3:29:55 PM,name,dev,RightHandPosition,(300.0, 34.1, 304.6),time,44.419,angle,(-0.2, -0.1, -1.0)
9/28/2017 3:29:55 PM,name,dev,RightHandPosition,(300.0, 34.1, 304.7),time,45.4241,angle,(-0.6, 0.0, -0.8)
9/28/2017 3:29:55 PM,name,dev,RightHandPosition,(300.4, 33.9, 305.0),time,46.42896,angle,(0.2, -0.2, 1.0)
9/28/2017 3:29:55 PM,name,dev,RightHandPosition,(349.4, 18.2, 501.5),time,47.43462,angle,(0.2, 0.3, 0.9)
9/28/2017 3:29:55 PM,name,dev,RightHandPosition,(351.5, 23.9, 509.6),time,48.43933,angle,(0.2, 0.3, 0.9)
9/28/2017 3:29:55 PM,name,dev,RightHandPosition,(352.1, 25.7, 512.0),time,49.4452,angle,(0.3, -0.3, 0.9)
9/28/2017 3:29:55 PM,name,dev,LeftHandPosition,(471.4, 28.3, 925.5),time,40.39734,angle,(-0.7, 0.7, 0.2)
9/28/2017 3:29:55 PM,name,dev,LeftHandPosition,(471.7, 28.3, 925.2),time,41.40244,angle,(-0.3, 0.5, -0.8)
9/28/2017 3:29:55 PM,name,dev,LeftHandPosition,(306.1, 24.4, 319.5),time,42.40766,angle,(-0.2, 0.5, -0.9)
9/28/2017 3:29:55 PM,name,dev,LeftHandPosition,(303.5, 29.1, 313.8),time,43.41382,angle,(-0.2, 0.5, -0.9)
9/28/2017 3:29:55 PM,name,dev,LeftHandPosition,(300.2, 34.1, 304.3),time,44.419,angle,(0.0, 0.4, -0.9)
9/28/2017 3:29:55 PM,name,dev,LeftHandPosition,(300.1, 34.1, 304.3),time,45.4241,angle,(-0.3, 0.4, -0.9)
9/28/2017 3:29:55 PM,name,dev,LeftHandPosition,(299.9, 34.2, 304.7),time,46.42896,angle,(-0.8, 0.6, 0.2)
9/28/2017 3:29:55 PM,name,dev,LeftHandPosition,(348.9, 18.3, 501.2),time,47.43462,angle,(-0.8, 0.6, 0.2)
9/28/2017 3:29:55 PM,name,dev,LeftHandPosition,(350.9, 24.0, 509.2),time,48.43933,angle,(-0.8, 0.6, 0.1)
9/28/2017 3:29:55 PM,name,dev,LeftHandPosition,(351.6, 25.9, 511.7),time,49.4452,angle,(-0.8, 0.6, 0.2)
9/28/2017 3:29:55 PM,name,dev,teleport,time,41.43711
9/28/2017 3:29:55 PM,name,dev,teleport,time,41.77176
9/28/2017 3:29:55 PM,name,dev,teleport,time,42.10628
9/28/2017 3:29:55 PM,name,dev,teleport,time,42.85539
9/28/2017 3:29:55 PM,name,dev,teleport,time,43.2573
9/28/2017 3:29:55 PM,name,dev,teleport,time,43.68144
9/28/2017 3:29:55 PM,name,dev,teleport,time,44.16197
9/28/2017 3:29:55 PM,name,dev,teleport,time,46.87599
9/28/2017 3:29:55 PM,name,dev,teleport,time,47.87063
9/28/2017 3:29:55 PM,name,dev,teleport,time,48.5402
9/28/2017 3:29:55 PM,name,dev,teleport,time,49.66898
9/28/2017 3:30:04 PM,name,dev,HeadPosition,(363.5, 15.2, 550.8),time,50.45014,angle,(-1.0, -0.1, 0.2)
9/28/2017 3:30:04 PM,name,dev,HeadPosition,(363.6, 15.1, 550.9),time,51.45599,angle,(0.2, -0.2, 1.0)
9/28/2017 3:30:04 PM,name,dev,HeadPosition,(363.6, 15.2, 550.8),time,52.4602,angle,(0.1, -0.1, 1.0)
9/28/2017 3:30:04 PM,name,dev,HeadPosition,(363.6, 15.2, 550.9),time,53.46629,angle,(0.2, -0.1, 1.0)
9/28/2017 3:30:04 PM,name,dev,HeadPosition,(368.1, 17.6, 552.6),time,54.47151,angle,(0.4, 0.0, 0.9)
9/28/2017 3:30:05 PM,name,dev,HeadPosition,(368.0, 17.6, 552.6),time,55.47723,angle,(-0.5, -0.4, 0.8)
9/28/2017 3:30:05 PM,name,dev,HeadPosition,(385.1, 25.5, 559.9),time,56.48229,angle,(0.4, -0.1, 0.9)
9/28/2017 3:30:05 PM,name,dev,HeadPosition,(388.9, 27.8, 561.7),time,57.48729,angle,(0.2, -0.3, 0.9)
9/28/2017 3:30:05 PM,name,dev,HeadPosition,(441.7, 16.0, 601.7),time,58.49239,angle,(0.6, -0.3, 0.8)
9/28/2017 3:30:05 PM,name,dev,HeadPosition,(494.3, 21.2, 618.4),time,59.49733,angle,(0.6, -0.2, 0.8)
9/28/2017 3:30:05 PM,name,dev,RightHandPosition,(363.7, 14.8, 551.2),time,50.45014,angle,(0.1, -0.1, 1.0)
9/28/2017 3:30:05 PM,name,dev,RightHandPosition,(363.5, 14.8, 551.2),time,51.45599,angle,(-0.5, 0.1, 0.9)
9/28/2017 3:30:05 PM,name,dev,RightHandPosition,(363.6, 14.7, 551.2),time,52.4602,angle,(-0.1, -0.1, 1.0)
9/28/2017 3:30:05 PM,name,dev,RightHandPosition,(363.8, 14.8, 551.2),time,53.46629,angle,(0.6, 0.1, 0.8)
9/28/2017 3:30:05 PM,name,dev,RightHandPosition,(368.4, 17.4, 552.9),time,54.47151,angle,(0.9, 0.3, 0.2)
9/28/2017 3:30:05 PM,name,dev,RightHandPosition,(368.4, 17.3, 552.9),time,55.47723,angle,(0.9, 0.2, 0.3)
9/28/2017 3:30:05 PM,name,dev,RightHandPosition,(385.3, 25.2, 560.2),time,56.48229,angle,(0.9, 0.3, 0.4)
9/28/2017 3:30:05 PM,name,dev,RightHandPosition,(389.2, 27.6, 562.0),time,57.48729,angle,(0.9, -0.1, 0.5)
9/28/2017 3:30:05 PM,name,dev,RightHandPosition,(442.0, 15.7, 602.0),time,58.49239,angle,(0.9, 0.0, 0.4)
9/28/2017 3:30:05 PM,name,dev,RightHandPosition,(494.6, 21.0, 618.7),time,59.49733,angle,(1.0, 0.0, 0.3)
9/28/2017 3:30:05 PM,name,dev,LeftHandPosition,(363.2, 15.0, 550.8),time,50.45014,angle,(-0.8, 0.5, 0.1)
9/28/2017 3:30:05 PM,name,dev,LeftHandPosition,(363.4, 14.9, 551.0),time,51.45599,angle,(0.5, 0.3, 0.8)
9/28/2017 3:30:05 PM,name,dev,LeftHandPosition,(363.4, 14.9, 551.1),time,52.4602,angle,(0.4, 0.2, 0.9)
9/28/2017 3:30:05 PM,name,dev,LeftHandPosition,(363.4, 14.9, 551.1),time,53.46629,angle,(0.3, 0.2, 0.9)
9/28/2017 3:30:05 PM,name,dev,LeftHandPosition,(367.8, 17.3, 552.8),time,54.47151,angle,(0.0, 0.4, 0.9)
9/28/2017 3:30:05 PM,name,dev,LeftHandPosition,(367.8, 17.3, 552.8),time,55.47723,angle,(-0.2, 0.3, 0.9)
9/28/2017 3:30:05 PM,name,dev,LeftHandPosition,(384.8, 25.2, 560.1),time,56.48229,angle,(-0.2, 0.4, 0.9)
